gene	PDUI_prenatal	PDUI_postnatal	category	pvalue
CON_236	0.5738233361667288	0.40023957851043046	CONSISTENT_LOSS	0.8097545863568383
CON_237	0.5785102792581219	0.3001781620001737	CONSISTENT_LOSS	0.6405352431300769
CON_238	0.7319051856778664	0.5165084872489609	CONSISTENT_LOSS	0.23779800020435243
CON_239	0.7345981209891889	0.2709628651954819	CONSISTENT_LOSS	0.3760050709880774
CON_240	0.6381245691865277	0.6001510502500396	CONSISTENT_LOSS	0.3454969697811452
CON_241	0.631836350484658	0.3083976359344909	CONSISTENT_LOSS	0.43514688686060804
CON_242	0.6661110912919822	0.5441503523259457	CONSISTENT_LOSS	0.8448440957641601
CON_243	0.5596200290968358	-0.06102849703501878	CONSISTENT_LOSS	0.4116071270199618
CON_244	0.7634034089327879	0.37295248587553176	CONSISTENT_LOSS	0.05466355486994938
CON_245	0.5457679071508267	0.3034960988196496	CONSISTENT_LOSS	0.7373322873025822
CON_246	0.6515459797622242	-0.014045142350876394	CONSISTENT_LOSS	0.7870251522110905
CON_247	0.5284468284825112	0.2977026962642576	CONSISTENT_LOSS	0.5722810202687891
CON_248	0.7136195273910938	0.11433632314792602	CONSISTENT_LOSS	0.47512771245647967
CON_249	0.5880482835783071	0.2220519050120039	CONSISTENT_LOSS	0.7721039449451305
CON_250	0.847987741260523	0.34577765706792435	CONSISTENT_LOSS	0.02208020512398588
CON_251	0.5848253345259782	0.281565440278451	CONSISTENT_LOSS	0.5841990059745091
CON_252	0.7124840780154582	0.35344706618528593	CONSISTENT_LOSS	0.9519383458254547
CON_253	0.5243406651337801	0.3235757394560996	CONSISTENT_LOSS	0.7942949304214147
CON_254	0.5631313376704148	0.6531567300176546	CONSISTENT_LOSS	0.2755217468457588
CON_255	0.5949542179073338	0.33888732530614896	CONSISTENT_LOSS	0.9176843080043475
CON_256	0.64216554334653	0.31687597875493995	CONSISTENT_LOSS	0.20246423973780842
CON_257	0.5104194169058995	0.36313722248335983	CONSISTENT_LOSS	0.546935890180319
CON_258	0.5315042780901178	0.29606356616901003	CONSISTENT_LOSS	0.6249943530204544
CON_259	0.6107136910929823	0.06240407811813231	CONSISTENT_LOSS	0.03403690226573622
CON_260	0.647843693290968	0.4037758684762871	CONSISTENT_LOSS	0.12724344319136896
CON_261	0.5956437874462063	0.49360688772080374	CONSISTENT_LOSS	0.5443448500632814
CON_262	0.5784694969125812	0.5332852691625967	CONSISTENT_LOSS	0.18090273099270462
CON_263	0.44071501095108023	0.40340584376589816	CONSISTENT_LOSS	0.41914859525613873
CON_264	0.660046923557312	0.2596699606638114	CONSISTENT_LOSS	0.7058013709263993
CON_265	0.7011435815380697	0.33944043570462074	CONSISTENT_LOSS	0.6253638495341867
CON_266	0.7153433715615579	0.5679547218023977	CONSISTENT_LOSS	0.8742438328429905
CON_267	0.6180160238850737	0.2664059335883473	CONSISTENT_LOSS	0.9211719851579987
CON_268	0.5275999101327518	0.12097432457897528	CONSISTENT_LOSS	0.9265968926487163
CON_269	0.5613855544449275	0.631402131221716	CONSISTENT_LOSS	0.39239061807732123
CON_270	0.6185149662235423	0.14728310700022387	CONSISTENT_LOSS	0.1219224630438359
CON_271	0.597748878216863	0.06422712292269567	CONSISTENT_LOSS	0.6671579544816242
CON_272	0.4985786525585252	0.347870193057342	CONSISTENT_LOSS	0.9190079146464109
CON_273	0.3981184411554878	0.3613158437185634	CONSISTENT_LOSS	0.7692639472492285
CON_274	0.5333269908163155	0.3687086780248922	CONSISTENT_LOSS	0.6970235551482532
CON_275	0.5667724515724615	0.4317376746098106	CONSISTENT_LOSS	0.8025961092206131
CON_276	0.6370982171758869	0.2757484916898917	CONSISTENT_LOSS	0.40981484703202603
CON_277	0.5508379786882681	0.2779096767904136	CONSISTENT_LOSS	0.5017620773949976
CON_278	0.5698199933296699	0.21401872231697588	CONSISTENT_LOSS	0.1998807810868804
CON_279	0.6133939260567937	0.32051969157855065	CONSISTENT_LOSS	0.6715428619907337
CON_280	0.7879997073336649	0.38128903532710945	CONSISTENT_LOSS	0.3479788066085799
CON_281	0.5800357840587747	0.4360163339639485	CONSISTENT_LOSS	0.26746248243816895
CON_282	0.41415894850777085	0.16532973817209762	CONSISTENT_LOSS	0.25067650105640055
CON_283	0.5178576100582049	0.11306481187007997	CONSISTENT_LOSS	0.5107117537743008
CON_284	0.8169590159294859	0.4327481471293304	CONSISTENT_LOSS	0.5399742498270422
CON_285	0.7720952275515421	0.22064797098909927	CONSISTENT_LOSS	0.8262410586004652
CON_286	0.7127522708235777	0.15222597611549	CONSISTENT_LOSS	0.9163316239883836
CON_287	0.684182883111103	0.022480012196396615	CONSISTENT_LOSS	0.3091493139815754
CON_288	0.6855553951778726	0.5111092853155386	CONSISTENT_LOSS	0.331824650718366
CON_289	0.5713237730204118	0.3413496137759756	CONSISTENT_LOSS	0.281191332835336
CON_290	0.7040756319836712	0.38182351989310864	CONSISTENT_LOSS	0.30205508674714365
CON_291	0.7087454666964371	0.36561273738961203	CONSISTENT_LOSS	0.7284866925432731
CON_292	0.7013359488575143	0.3318804459762513	CONSISTENT_LOSS	0.6290984401959487
CON_293	0.5281643782744265	0.2965173569007122	CONSISTENT_LOSS	0.07783435710679419
CON_294	0.5610346790677307	0.2894569167596269	CONSISTENT_LOSS	0.5725360317121541
CON_295	0.5229884878182638	0.15346385050580766	CONSISTENT_LOSS	0.8477258563611341
CON_296	0.7196326128566752	0.03519234787617853	CONSISTENT_LOSS	0.06019822887589301
CON_297	0.6363757945810765	0.6368442700634607	CONSISTENT_LOSS	0.9054725629963438
CON_298	0.6470568260967259	0.30569667095389524	CONSISTENT_LOSS	0.25680110314633986
CON_299	0.6690674653207057	0.23436771953234858	CONSISTENT_LOSS	0.32776173994785723
CON_300	0.4305569095534987	0.1798558725565868	CONSISTENT_LOSS	0.39949798999499353
CON_301	0.7058231374708157	0.4574373781563199	CONSISTENT_LOSS	0.14228352527582427
CON_302	0.5350949015134304	0.3217088114568807	CONSISTENT_LOSS	0.09846961363703303
CON_303	0.5460045465741832	0.17048918321590395	CONSISTENT_LOSS	0.2406251922939212
CON_304	0.4997135798225608	0.2544634177232324	CONSISTENT_LOSS	0.005390471709418711
CON_305	0.60960075625808	0.3466958449432993	CONSISTENT_LOSS	0.5772517626500685
CON_306	0.5919811172824155	0.24200545738249066	CONSISTENT_LOSS	0.13447576478616174
CON_307	0.433072890586889	0.4222623291270649	CONSISTENT_LOSS	0.09334928682607882
CON_308	0.38530701274251217	0.6186137704073731	CONSISTENT_LOSS	0.5632317463076437
CON_309	0.57569906632339	0.23670577810035265	CONSISTENT_LOSS	0.5926237760944054
CON_310	0.6976753203142587	0.25725776276357315	CONSISTENT_LOSS	0.6598900355455112
CON_311	0.6860955974041117	0.17551068462769953	CONSISTENT_LOSS	0.5037754292008146
CON_312	0.7200756776977449	0.27697566395455536	CONSISTENT_LOSS	0.8843229982044621
CON_313	0.5762681221450734	0.005943671497745662	CONSISTENT_LOSS	0.12486024752278488
CON_314	0.5575574387018842	0.4649009141725501	CONSISTENT_LOSS	0.7862902931831942
CON_315	0.586673323226039	0.09987520380205506	CONSISTENT_LOSS	0.41120119516957565
CON_316	0.6965377672675284	0.17905400797857718	CONSISTENT_LOSS	0.9034562022616544
CON_317	0.7935117959099592	0.31257214906500536	CONSISTENT_LOSS	0.23453034848438112
CON_318	0.5447567157414429	0.5066150760090382	CONSISTENT_LOSS	0.947752548315494
CON_319	0.5681031507324849	0.17186136946876776	CONSISTENT_LOSS	0.8671735648787706
CON_320	0.6037089702590912	0.27199924455441526	CONSISTENT_LOSS	0.17317025846512302
CON_321	0.5681692067565112	0.3440284787379513	CONSISTENT_LOSS	0.43491861767036577
CON_322	0.5303170716254411	0.1992634420903212	CONSISTENT_LOSS	0.24307575835068948
CON_323	0.5849212304833146	0.28192705299618326	CONSISTENT_LOSS	0.14204455529232649
CON_324	0.5051199078494546	0.06142545933463761	CONSISTENT_LOSS	0.3880184330159995
CON_325	0.6870684186501579	0.22084638766540735	CONSISTENT_LOSS	0.5351617939306647
CON_326	0.7768620388086684	0.48456831161766145	CONSISTENT_LOSS	0.4015793377384002
CON_327	0.5659259010107259	0.4223496553113433	CONSISTENT_LOSS	0.3316943818642244
CON_328	0.7995683153741882	0.2334353147032075	CONSISTENT_LOSS	0.32788201167993036
CON_329	0.5870478443571574	0.14803878426559205	CONSISTENT_LOSS	0.1610314880028859
CON_330	0.5163090003773042	0.2681456773709701	CONSISTENT_LOSS	0.22274604101354503
CON_331	0.682360819001601	0.08045097326749279	CONSISTENT_LOSS	0.5294192573315483
CON_332	0.48909567161454504	0.2704846418771591	CONSISTENT_LOSS	0.159065249409543
CON_333	0.674873504781996	0.23849460160814093	CONSISTENT_LOSS	0.8294860982992869
CON_334	0.6304706155098143	0.23300936192041966	CONSISTENT_LOSS	0.736166035032142
CON_335	0.5515591746553511	0.27882664905236487	CONSISTENT_LOSS	0.9888538673419408
CON_336	0.5388721329348698	0.3805166501190339	CONSISTENT_LOSS	0.3167409439758554
CON_337	0.4952670313504958	0.1442032762385969	CONSISTENT_LOSS	0.18239493631882345
CON_338	0.7237912833978479	0.4436475068838076	CONSISTENT_LOSS	0.07551678614713202
CON_339	0.5732727530115534	0.46878721942795454	CONSISTENT_LOSS	0.34995648847810634
CON_340	0.6373462556095508	0.6299604054130581	CONSISTENT_LOSS	0.9209445729752324
CON_341	0.5986795015950421	0.34444944150176493	CONSISTENT_LOSS	0.5911957761820716
CON_342	0.5745470343086811	0.5209552370039469	CONSISTENT_LOSS	0.9585409144910019
CON_343	0.6391666927429672	0.4464667842690137	CONSISTENT_LOSS	0.9140154752987857
CON_344	0.6614399257551092	0.32856580039225414	CONSISTENT_LOSS	0.3797416407480759
CON_345	0.6166213685704665	0.11743845818335846	CONSISTENT_LOSS	0.4379213372642568
CON_346	0.5773326372574692	0.43428768840583143	CONSISTENT_LOSS	0.29935592038169045
CON_347	0.46960093244467926	0.3359600417594482	CONSISTENT_LOSS	0.741909799268664
CON_348	0.5275776604614055	0.5681030258725831	CONSISTENT_LOSS	0.5693904564637681
CON_349	0.5632697337706924	0.41103117991093924	CONSISTENT_LOSS	0.06342203629471958
CON_350	0.6019260257820319	0.4583730380834595	CONSISTENT_LOSS	0.9186759807573285
CON_351	0.3913086966743693	0.21325388152071312	CONSISTENT_LOSS	0.7854872178983519
CON_352	0.6743357864212256	0.3366884258495886	CONSISTENT_LOSS	0.9329633798231424
CON_353	0.6385305384532067	0.011459684323254338	CONSISTENT_LOSS	0.24945872156549215
CON_354	0.5301664768032157	0.3831755881475327	CONSISTENT_LOSS	0.7529921758565976
CON_355	0.49004637089839476	0.4826653413492409	CONSISTENT_LOSS	0.633856030497532
CON_356	0.5176035261965649	0.5087886788714728	CONSISTENT_LOSS	0.12318148352289092
CON_357	0.4411580195330771	0.2467608694388339	CONSISTENT_LOSS	0.2595705976351564
CON_358	0.5592806531978154	0.027938521689848228	CONSISTENT_LOSS	0.1917624007549615
CON_359	0.5784608301097982	0.21935931688239696	CONSISTENT_LOSS	0.15337902905485506
CON_360	0.7102157667898447	0.28832428419158806	CONSISTENT_LOSS	0.6493862696332201
CON_361	0.6569155023031473	0.3613214935461956	CONSISTENT_LOSS	0.8660551212640606
CON_362	0.7496545662140305	-0.004415775791484944	CONSISTENT_LOSS	0.9878698216310682
CON_363	0.6134661600729095	0.2843173223336099	CONSISTENT_LOSS	0.21502810227980573
CON_364	0.4906663964099752	0.1443757894052368	CONSISTENT_LOSS	0.6742282306558183
CON_365	0.8088835162364566	0.5169769622105804	CONSISTENT_LOSS	0.07830907541109892
CON_366	0.5617739119018702	-0.050238755942877134	CONSISTENT_LOSS	0.23903534969022322
CON_367	0.41452659948291026	0.45190420283776045	CONSISTENT_LOSS	0.8473773883838573
CON_368	0.6264342469879796	0.2760708410151895	CONSISTENT_LOSS	0.9415195335285419
CON_369	0.40921762863539046	-0.007034339744850293	CONSISTENT_LOSS	0.9706585294431102
CON_370	0.5898440929583747	0.5516137242972565	CONSISTENT_LOSS	0.4644683017188602
CON_371	0.5429642818716409	0.5025328191412357	CONSISTENT_LOSS	0.7358113816543154
CON_372	0.6628428348603744	0.48749928300483775	CONSISTENT_LOSS	0.36912847214374583
CON_373	0.7144243565449948	0.31396781308013477	CONSISTENT_LOSS	0.7010020655451661
CON_374	0.5610277643673194	0.19926642774148007	CONSISTENT_LOSS	0.15219108146901755
CON_375	0.5524628648826755	0.30976592104185596	CONSISTENT_LOSS	0.1221169310239669
CON_376	0.6909777042321184	0.3819072548544253	CONSISTENT_LOSS	0.9838112533400423
CON_377	0.5079877510517273	0.21863554498035148	CONSISTENT_LOSS	0.311527001913171
CON_378	0.6077362340672927	0.17132880697097252	CONSISTENT_LOSS	0.8971684956935184
CON_379	0.664979069495763	0.373971889883621	CONSISTENT_LOSS	0.02272998492961038
CON_380	0.5051282970649508	0.32931309587746227	CONSISTENT_LOSS	0.8314724874130904
CON_381	0.5639227683449048	0.438892094066237	CONSISTENT_LOSS	0.9366862191826204
CON_382	0.612108542531658	0.5284555692252579	CONSISTENT_LOSS	0.015551987549997308
CON_383	0.7596874200280143	0.42845112871690383	CONSISTENT_LOSS	0.3892618908215014
CON_384	0.45486312122238376	0.12715549307072757	CONSISTENT_LOSS	0.8082710484468869
CON_385	0.5820968623840923	0.2980507421342626	CONSISTENT_LOSS	0.004479026011406214
CON_386	0.7624494767098638	0.35804683506461876	CONSISTENT_LOSS	0.3048649246833147
CON_387	0.716561831272504	0.4213791420151138	CONSISTENT_LOSS	0.2582257221206846
CON_388	0.5669316490630373	0.4287147524669882	CONSISTENT_LOSS	0.13372187838779492
CON_389	0.5914420157263975	0.29129383738671055	CONSISTENT_LOSS	0.0879710211152795
CON_390	0.6551313945371634	0.22643591265753543	CONSISTENT_LOSS	0.24897170660436377
CON_391	0.6576153500580084	0.45130310506075944	CONSISTENT_LOSS	0.1999457737222314
CON_392	0.7653768951342481	0.3566438891198994	CONSISTENT_LOSS	0.9744032572325704
CON_393	0.7357751219955687	0.342223529107942	CONSISTENT_LOSS	0.022102308868659375
CON_394	0.4341251427662776	0.19430155742600486	CONSISTENT_LOSS	0.12951592580952082
CON_395	0.40859396709148577	0.6149725023415095	CONSISTENT_LOSS	0.8071446689112776
CON_396	0.5347592525724875	0.3373563711576841	CONSISTENT_LOSS	0.7624924337051544
CON_397	0.3776990005273909	0.2869772709339161	CONSISTENT_LOSS	0.46825287116129705
CON_398	0.7574925154863457	0.33736578403154127	CONSISTENT_LOSS	0.3852761573119172
CON_399	0.42049295201547787	0.28025473707667264	CONSISTENT_LOSS	0.3463485856984717
CON_400	0.5640992531964575	0.10668579056685326	CONSISTENT_LOSS	0.9734821136296162
CON_401	0.49545905303299675	0.3448015855115555	CONSISTENT_LOSS	0.8670109645406942
CON_402	0.40954934422506584	0.08225990697190033	CONSISTENT_LOSS	0.26176124977798937
CON_403	0.7416905170052985	0.31546439169472007	CONSISTENT_LOSS	0.4611335008169086
CON_404	0.5307917877243734	0.061020643613549586	CONSISTENT_LOSS	0.7459523713385374
CON_405	0.8288457261179409	-0.023146781284977824	CONSISTENT_LOSS	0.8248169508389175
CON_406	0.7686485505445506	0.39195055291584024	CONSISTENT_LOSS	0.12198275895691975
CON_407	0.5996197835418771	0.1344533587009498	CONSISTENT_LOSS	0.955813189305088
CON_408	0.34857392829629186	0.3651316049130424	CONSISTENT_LOSS	0.8193588551618233
CON_409	0.5591759298966277	0.3253986187721351	CONSISTENT_LOSS	0.5035491851972503
CON_410	0.8743079971697009	0.3220307484593842	CONSISTENT_LOSS	0.5006163058771859
CON_411	0.6513834444501463	0.20594052570989252	CONSISTENT_LOSS	0.507093416266505
CON_412	0.5799235228401427	0.28034802726038455	CONSISTENT_LOSS	0.8157857146934739
CON_413	0.5266253709573533	0.20155346726418205	CONSISTENT_LOSS	0.5464488046948869
CON_414	0.7064631672872816	0.441722874944891	CONSISTENT_LOSS	0.8125488849503907
CON_415	0.644364599797042	0.2275477734942473	CONSISTENT_LOSS	0.8635370153137386
CON_416	0.6340671150310921	0.2627409428538218	CONSISTENT_LOSS	0.702477673008887
CON_417	0.7363326800436132	0.4117071887540505	CONSISTENT_LOSS	0.046875658024548864
CON_418	0.7298870016306903	0.2067712825701265	CONSISTENT_LOSS	0.44784515944344405
CON_419	0.6524687574710821	0.03131508443615316	CONSISTENT_LOSS	0.2556432045593918
CON_420	0.40957593990990704	0.14085717740373616	CONSISTENT_LOSS	0.04347681274174625
CON_421	0.4821237230486626	0.4583653748499044	CONSISTENT_LOSS	0.6485927928666017
CON_422	0.5260098374779589	0.31239022435664315	CONSISTENT_LOSS	0.5128331062748999
CON_423	0.5955276418793312	0.34382282289947036	CONSISTENT_LOSS	0.06110988752956859
CON_424	0.7798811193106332	0.34435837545452763	CONSISTENT_LOSS	0.6217994810714828
CON_425	0.8463126489167709	0.5682383079301379	CONSISTENT_LOSS	0.19005478122240113
CON_426	0.6470011972139623	-0.011274583679524275	CONSISTENT_LOSS	0.9372559238601796
CON_427	0.6660243636263269	0.28082916491028825	CONSISTENT_LOSS	0.697129130472922
CON_428	0.4186541753278646	0.30450941795807307	CONSISTENT_LOSS	0.003751613324551403
CON_429	0.5492666595489497	0.2969584840740842	CONSISTENT_LOSS	0.8714075358634583
CON_430	0.5336238746178452	0.41992589496476684	CONSISTENT_LOSS	0.06506848158557792
CON_431	0.5236020144013507	0.42373126233934055	CONSISTENT_LOSS	0.011602486152151018
CON_432	0.6695659777691451	0.2675751195964531	CONSISTENT_LOSS	0.39522560607471086
CON_433	0.5458844144392134	0.0465737319256076	CONSISTENT_LOSS	0.15570125519887432
CON_434	0.3725833122082053	0.6762677165485094	CONSISTENT_LOSS	0.8178841199158057
CON_435	0.7011116000836702	0.2990645780752671	CONSISTENT_LOSS	0.9446817945511882
CON_436	0.7444192286513285	0.3131218729067532	CONSISTENT_LOSS	0.7834155869868089
CON_437	0.6345923140863073	0.48934337175325504	CONSISTENT_LOSS	0.36820464667576164
CON_438	0.5798141801031933	0.24100779861049829	CONSISTENT_LOSS	0.29213317669558714
CON_439	0.49207340765207314	0.49375709038099586	CONSISTENT_LOSS	0.3426368004411585
CON_440	0.49952405754503487	0.2540162244912739	CONSISTENT_LOSS	0.08657751492503438
CON_441	0.7285154883295156	0.5743654640587382	CONSISTENT_LOSS	0.9035999502277793
CON_442	0.5101949149755384	0.36829814247539505	CONSISTENT_LOSS	0.24404749968041645
CON_443	0.8415184619385971	0.1986816636765625	CONSISTENT_LOSS	0.25018116252833833
CON_444	0.713953905644134	0.6270558973701778	CONSISTENT_LOSS	0.7158771239524254
CON_445	0.6407582346153717	0.39035949877924603	CONSISTENT_LOSS	0.6177274057368423
CON_446	0.925746502584164	0.20866917387561704	CONSISTENT_LOSS	0.9588491374734471
CON_447	0.7530875984304345	0.08892972745548736	CONSISTENT_LOSS	0.9812731284716473
CON_448	0.5483489157355612	0.40463669964262516	CONSISTENT_LOSS	0.41728220088604256
CON_449	0.4771622375039931	0.5076109120522642	CONSISTENT_LOSS	0.92092563088946
CON_450	0.54912084793039	0.3580585769702175	CONSISTENT_LOSS	0.9551348454891402
CON_451	0.5876767034896708	0.349509700198493	CONSISTENT_LOSS	0.8561220180662129
CON_452	0.5089995830962495	0.5337922563013889	CONSISTENT_LOSS	0.9325217467145152
CON_453	0.4650657413251576	0.38975025682744924	CONSISTENT_LOSS	0.5999928031105713
CON_454	0.6282517399451346	0.2013155370577207	CONSISTENT_LOSS	0.11432540604090866
CON_455	0.7065851784657281	0.20775902978038285	CONSISTENT_LOSS	0.8595744813149852
CON_456	0.822924041523832	0.3833359139448439	CONSISTENT_LOSS	0.3075482477523225
CON_457	0.6092033826111461	0.3753192617443739	CONSISTENT_LOSS	0.9251387106539425
CON_458	0.672300100876492	0.46319303612433743	CONSISTENT_LOSS	0.5192402967896308
CON_459	0.37785828197616844	0.3552932486787066	CONSISTENT_LOSS	0.489712624591113
CON_460	0.7030347416706552	0.4019800782999391	CONSISTENT_LOSS	0.8313121104569192
CON_461	0.47893927316467977	0.3522170910703389	CONSISTENT_LOSS	0.38826625761665634
CON_462	0.6365764290041451	0.4446371104191264	CONSISTENT_LOSS	0.10622073645386984
CON_463	0.5948248653211851	0.4118770206906293	CONSISTENT_LOSS	0.7837385676892414
CON_464	0.570976265888491	0.2612481090594791	CONSISTENT_LOSS	0.2906070615161959
CON_465	0.4219532331769123	0.27174448208328295	CONSISTENT_LOSS	0.8459085796703031
CON_466	0.5091594521414543	0.34858641193831796	CONSISTENT_LOSS	0.9158140214138569
CON_467	0.4854564621643275	0.31681061904968244	CONSISTENT_LOSS	0.39191272411792893
CON_468	0.5287092745593734	0.49713564358417583	CONSISTENT_LOSS	0.6704130751343714
CON_469	0.7418922086321681	0.33178799551638566	CONSISTENT_LOSS	0.017605480801894318
CON_470	0.5576753341666043	0.08648861385294934	CONSISTENT_LOSS	0.7940190616318792
CON_471	0.5192513491520232	0.12270346813828209	CONSISTENT_LOSS	0.4593660842257882
CON_472	0.6779467173531063	0.26413176498848845	CONSISTENT_LOSS	0.26435958648232305
CON_473	0.639189857193775	0.40826844121365746	CONSISTENT_LOSS	0.8752807070628537
CON_474	0.8438747367832887	0.1912119771158883	CONSISTENT_LOSS	0.4092935594684557
CON_475	0.7213349958023572	0.3976991465450461	CONSISTENT_LOSS	0.8234130695492347
CON_476	0.36133400540647254	0.18494378872610448	CONSISTENT_LOSS	0.42056418902667086
CON_477	0.6966211172878535	0.3238163254902421	CONSISTENT_LOSS	0.9495055712422846
CON_478	0.6823382549255156	0.3621795819634171	CONSISTENT_LOSS	0.6704015410294287
CON_479	0.7991390592336067	0.1285073692810728	CONSISTENT_LOSS	0.66719560670547
CON_480	0.5761817569479729	0.3593452609192899	CONSISTENT_LOSS	0.12376918291976297
CON_481	0.7315654371363967	0.5423328005877903	CONSISTENT_LOSS	0.7475141838667145
CON_482	0.5574454886417258	0.27036767454572463	CONSISTENT_LOSS	0.5202387966103358
CON_483	0.6348517303893728	0.31146648489254813	CONSISTENT_LOSS	0.7183560964641679
CON_484	0.47340777463082206	0.33800712001634786	CONSISTENT_LOSS	0.8674627212966073
CON_485	0.4350662360308598	0.31359473829001894	CONSISTENT_LOSS	0.7031708523518942
CON_486	0.7043536571577943	0.30360737641071484	CONSISTENT_LOSS	0.4991364361609718
CON_487	0.6004281852709258	0.29201628297227394	CONSISTENT_LOSS	0.8520573441367623
CON_488	0.44630801028726735	0.06488474877049141	CONSISTENT_LOSS	0.7381628675665033
CON_489	0.6977415882698574	0.36794062080385537	CONSISTENT_LOSS	0.7647549570833925
CON_490	0.27172573698717345	0.13875382420636528	CONSISTENT_LOSS	0.9115179943643404
CON_491	0.5028142706071226	0.35647310329820736	CONSISTENT_LOSS	0.13811662345643633
CON_492	0.40071229930149366	0.4051766428315782	CONSISTENT_LOSS	0.49902865753825876
CON_493	0.7439011765963796	0.3610347201268002	CONSISTENT_LOSS	0.12391596320539036
CON_494	0.5479731294881801	0.16744980306716514	CONSISTENT_LOSS	0.7496275593525313
CON_495	0.6094685973746325	0.34731119074243666	CONSISTENT_LOSS	0.4319931963057213
CON_496	0.6365050884910803	0.26795282522733377	CONSISTENT_LOSS	0.7203363026657217
CON_497	0.6970304004725211	0.21152003934532115	CONSISTENT_LOSS	0.12175626259211576
CON_498	0.6834388796520215	0.6095383326732744	CONSISTENT_LOSS	0.620197804879034
CON_499	0.6961491827485227	0.16527158129471864	CONSISTENT_LOSS	0.1128313648908376
SEQ_0	0.034353618895757054	0.7852589782062596	SEQUENTIAL_APA_SWITCH	0.6143529153083775
SEQ_1	0.1684961481588738	0.7576848162683615	SEQUENTIAL_APA_SWITCH	0.2658599727493453
SEQ_2	0.26964898686129174	0.920620352544158	SEQUENTIAL_APA_SWITCH	0.6298888827129712
SEQ_3	0.2020998798819972	0.7151304355051528	SEQUENTIAL_APA_SWITCH	0.7567122095033584
SEQ_4	0.037621568197428734	0.857403361799814	SEQUENTIAL_APA_SWITCH	0.4722201265603566
SEQ_5	0.28183993183212996	0.6233307865683717	SEQUENTIAL_APA_SWITCH	0.5924835333521814
SEQ_6	0.23634583941076265	0.8651073215542864	SEQUENTIAL_APA_SWITCH	0.8762923973761902
SEQ_7	0.18430003297827374	0.7846967104262811	SEQUENTIAL_APA_SWITCH	0.13719553337286441
SEQ_8	0.11936364265466352	0.7700409080469726	SEQUENTIAL_APA_SWITCH	0.4994780849843762
SEQ_9	0.30133297781231344	0.7446634671789693	SEQUENTIAL_APA_SWITCH	0.8658504247199664
SEQ_10	0.018600429998633095	0.794672206551669	SEQUENTIAL_APA_SWITCH	0.39115592628593854
SEQ_11	0.044572235457758735	0.771603092801071	SEQUENTIAL_APA_SWITCH	0.8840908082284133
SEQ_12	0.1265171809582385	0.6807281087565491	SEQUENTIAL_APA_SWITCH	0.5582051180217155
SEQ_13	0.23022375121778854	0.7372103134404927	SEQUENTIAL_APA_SWITCH	0.40135289237271704
SEQ_14	0.06359113212759726	0.8638729934882899	SEQUENTIAL_APA_SWITCH	0.9915608660168982
SEQ_15	0.1455272483791092	0.7677867150902844	SEQUENTIAL_APA_SWITCH	0.1618773990606854
SEQ_16	0.16586372767450624	0.7367532419617343	SEQUENTIAL_APA_SWITCH	0.34728940998509367
SEQ_17	0.23431773213186374	0.8037201534779919	SEQUENTIAL_APA_SWITCH	0.21979289141068284
SEQ_18	0.17231918175434413	0.8390880153142284	SEQUENTIAL_APA_SWITCH	0.9830523389016023
SEQ_19	0.1726934213018616	0.8520113078984769	SEQUENTIAL_APA_SWITCH	0.1502384081365931
SEQ_20	0.12941894535172008	0.8270314763077613	SEQUENTIAL_APA_SWITCH	0.11935003692080147
SEQ_21	0.308902770367253	0.8967166481487467	SEQUENTIAL_APA_SWITCH	0.2639128579465138
SEQ_22	0.26597492606987705	0.8039338377199707	SEQUENTIAL_APA_SWITCH	0.6085879899019059
SEQ_23	0.2623794370414647	0.7811117497909988	SEQUENTIAL_APA_SWITCH	0.26477991079270596
SEQ_24	0.1221977695217631	0.8698759349347863	SEQUENTIAL_APA_SWITCH	0.3271060639378912
SEQ_25	0.1487402761125703	0.7433180409905094	SEQUENTIAL_APA_SWITCH	0.5341030762498958
SEQ_26	0.24764104485403454	0.7676659865682172	SEQUENTIAL_APA_SWITCH	0.6360999006470572
SEQ_27	0.14124988830621543	0.6725531598969203	SEQUENTIAL_APA_SWITCH	0.5798032227414268
SEQ_28	0.10734863687334749	0.9451107726372634	SEQUENTIAL_APA_SWITCH	0.6149676945353718
SEQ_29	0.22887058912490443	0.9668317237228067	SEQUENTIAL_APA_SWITCH	0.6709058228634451
SEQ_30	0.0692118568518166	0.7859982289994372	SEQUENTIAL_APA_SWITCH	0.8772612908636039
SEQ_31	0.17905808515998115	0.8610771743906446	SEQUENTIAL_APA_SWITCH	0.675082713322771
SEQ_32	0.28922718421334337	0.8559644820224703	SEQUENTIAL_APA_SWITCH	0.7209458067534676
SEQ_33	0.2145278461253219	0.8151519834576342	SEQUENTIAL_APA_SWITCH	0.39651738255099267
SEQ_34	0.09528863662532533	0.8972384946418213	SEQUENTIAL_APA_SWITCH	0.9446569193587665
SEQ_35	0.24726378951013292	0.6988139125454	SEQUENTIAL_APA_SWITCH	0.8082546131366792
SEQ_36	0.13990012091932563	0.7852124269285718	SEQUENTIAL_APA_SWITCH	0.5827663200245459
SEQ_37	0.2845641205740105	0.6330511088858659	SEQUENTIAL_APA_SWITCH	0.44842720850085355
SEQ_38	0.2509144378000475	0.7191173207458347	SEQUENTIAL_APA_SWITCH	0.018916359533940507
SEQ_39	0.16528626943902996	0.6699453756038802	SEQUENTIAL_APA_SWITCH	0.9865000146352461
